Id	Text	Label
1241514341142331396	Of the 753 confirmed #COVID19 cases in Illinois, 707 of those are in the Illinois territory portion of Chicago Metro Area. Prayers to Chicago. HTTPURL	INFORMATIVE
1239711323291820037	WWE have confirmed that WrestleMania 36 will be going ahead, but not from the Raymond James Stadium in Tampa, Florida. Instead, the show will emanate from the WWE Performance Center in Orlando with no fans in attendance as a result of the coronavirus.. HTTPURL	UNINFORMATIVE
1241291883697012737	Reliable sources from GB Health Dept confirm that he has suffered brain hemorrhage because of the hyper tension. He is still alive and is on the ventilator. Let's pray for his recovery and better life. #Corona #CoronaCrisis #CoronaInPakistan	UNINFORMATIVE
1250178943208087555	Gov. Beshear: Adair County death is the first Kentucky health care worker to lose life related to coronavirus. She worked in a long-term care facility in Columbia. HTTPURL	INFORMATIVE
1250661035670941698	About 18 miles from here "Happy News at Hat Chao Mai National Park in Trang. Sightings of turtles, dugong and dolphins. Photos from 14 April 2020. Covid-19 gives spaces for Nature to recover from Human activity." Source: FB HTTPURL	UNINFORMATIVE
1247450488896962560	#Palestinian health minister says height of #COVID19 threat expected to begin Tuesday night and last until April 23, after the #Passover holiday, when workers return to jobs in #Israel. #coronavirus HTTPURL	UNINFORMATIVE
1245866318105960448	@USER @USER @USER @USER @USER @USER But don’t forget, if you die of heart disease or cancer but have the Wuhan in your system your death certificate will say death BY Covid-19. Dying WITH the Wuhan is different than dying FROM the Wuhan. So the statistics, esp. in NY, will be skewed.	UNINFORMATIVE
1241187181093240835	Walmart, Dollar Tree And 7-Eleven Want To Hire 200,000 As Coronavirus Pandemic Continues #Topbuzz HTTPURL	UNINFORMATIVE
1241643886491156482	The Pandemic Grows with following confirmed cases: Lagos - 19 FCT - 3 Ogun - 2 Ekiti - 1 Oyo - 1 Total: 26 confirmed cases. For real time updates on #COVID19Nigeria visit - HTTPURL	INFORMATIVE
1245809438008717322	Moss Point has the highest rate on the coast for Covid-19 cases !! y’all please inform y’all families how important it is to follow precautions at this moment ! &amp; a backyard bbq ain’t one of em !	UNINFORMATIVE
1246477967183790080	Today's selfie. Winnie said take one and I turned around and her hands in prayer position. We are praying hard for all our NHS workers &amp; all frontline and essential workers. My God bless them &amp; look after them #StayatHomeSavesLives #Covid19 HTTPURL	UNINFORMATIVE
1245917447078555651	Detection of Air and Surface Contamination by Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) in Hospital Rooms of Infected Patients | medRxiv HTTPURL #coronavirus #covid19 #pandemic	UNINFORMATIVE
1241293996720181248	Shahjahanpur: A team of State Health Department today went to collect samples of Congress Party leader Jitin Prasad for #Covid_19, who is in home quarantine. The minister had attended the party in Lucknow which was also attended by singer Kanika Kapoor who has tested positive. HTTPURL	INFORMATIVE
1246022408978522113	We love sharing useful information with you to help you #LiveWell. Just in case you missed it, here is our guide to what you need to know about COVID 19 and protecting yourself. Click here to read and share: HTTPURL #KomeshaCorona #FridayThoughts HTTPURL	UNINFORMATIVE
1248091758505930752	@USER @USER @USER Of the 15,000 deaths due to H1N1, 1,000 were in the first 6 months. Obama did nothing and we lost another 14k in the next 4 months. Covid-19 is obviously more contagious but it won't last 6 months. Trump has already saved 1.6 million American lives based on Fauci's models	UNINFORMATIVE
1236119317130825729	•A student who returned from a trip to PH. (Colorado) • Taiwanese in PH Feb 28-Mar 3, tested positive on Mar 5 •Japanese in MManila Feb 21-28, tested positive on Mar 4 •Australian in PH Feb 13-Ma 2 tested positive for #COVIDー19 on March 3 HTTPURL	INFORMATIVE
1245961017806356481	Economist via @USER Covid-19 presents stark choices between life, death and the economy #Pandemic #India #Lockdown HTTPURL	UNINFORMATIVE
1241154825749966848	Ms Li claimed to have been denied the coronavirus test three times by American doctors before resorting to the drastic measure last week, health officials in Beijing revealed. She was diagnosed with the coronavirus hours after landing in Beijing last Friday.	INFORMATIVE
1236104973227905024	The numbers of infected in USA remain low, bc the CDC would not provide tests for Americans. Coronavirus is a Bio Weapon created in 2015 in a Bio Lab at N.Carolina University, then Obama sold it to China! So it did come from USA, but China released it! HTTPURL	UNINFORMATIVE
1241689038869934080	CNN &amp;#038; MSNBC Commentator Literally Calls for Melania To Be Infected with Coronavirus HTTPURL	UNINFORMATIVE
1241152263705542656	Physician at Tampa Bay hospital has tested positive for #COVID_19. Officials said the physician was in the behavioral health unit. The unit is secure with a limited amount of patients and employees &gt;&gt; HTTPURL @USER #Tampa #Sarasota #CoronavirusPandemic	INFORMATIVE
1245900999849623552	@USER @USER Lol, you don't have to be a statistician to know the numbers for car accidents is way higher, the flu killed over 80,000 last year, just so you know, it's probably higher because they don't list #Flu as a cause of death like they Do the #covid19 ...	UNINFORMATIVE
1236088885853241344	Coronavirus update: 6th case of COVID-19 in Illinois announced, awaiting CDC confirmation; patient is CPS employee HTTPURL via @USER	INFORMATIVE
1250806187471384576	🦠 #Ukraine does much fewer tests than other countries. Thus, the total number of Ukrainians infected with #COVID19 may be higher than the official number of confirmed cases. ⚠ For more updates, follow our LIVE: HTTPURL HTTPURL	UNINFORMATIVE
1248733854279450624	Sana after holy week, makarecover na ang buong mundo sa covid-19 🙏🏼 nothing is impossible in God’s name, Amen 👏🏼	UNINFORMATIVE
1236166140822515712	Florida announces two #coronavirus deaths, making the first outside of the West Coast. The U.S. death toll from the virus has now climbed to 16, with all but three in Washington state.	INFORMATIVE
1245745567013179393	@USER @USER @USER Finally, we agree! Look at County &amp; State Health Dept websites; they are telling anyone with #COVID19 like symptoms to assume they are infected &amp; stay home because there are not enough Diagnostic Tests available to confirm. Trump: “testing not a problem”🤦🏻‍♀️ HTTPURL	UNINFORMATIVE
1241255369180975104	BJP MP Dushyant Singh and his mother former Rajasthan chief minister Vasundhara Raje had attended a a party with singer Kanika Kapoor who has tested positive for COVID-19. HTTPURL #COVID19 #coronavirus #KanikaKapoor #DushyantSingh	INFORMATIVE
1248401316524601346	More than double the number of people have died every single day this week from #Coronavirus compared to the total number of people murdered in all of last year in #NYC. #Harlem activist @USER says too many people are still gathering even sharing blunts &amp; cigarettes. @USER HTTPURL	UNINFORMATIVE
1246270572130000896	August 2019 -Jan 2020, the US CDC reported that the US is gearing up for one of the worst flu seasons ever, with 12000 deaths. On 12 March 2020, the CDC director admitted that some COVID-19 deaths were misdiagnosed as the flu cos COVID-19 were found when they did posthumous tests	UNINFORMATIVE
1246592358088495104	@USER @USER And pharmacy techs/pharmacists like my future DiL, who have been working with no PPE, even while filling scripts for Covid19 patients. Walgreens (at least her location) dropped the ball	UNINFORMATIVE
1246572333763981312	Oregon Hospital Capacity: April 4, 2020 Available ICU beds: "Pending" Available non-ICU beds: "Pending" Available ventilators: "Pending" Oregon COVID-19 patients on ventilators: "Pending" Source: Oregon COVID-19 Situational Status Report #coronavirus HTTPURL	UNINFORMATIVE
1245950800700026880	Signs Covid-19 Is An All Out Attack Upon America By China Who Promised To Kill Millions Of Americans With Biological Weapons! HTTPURL	UNINFORMATIVE
1239695309309173760	Really helpful to start getting some hard data from China on how children have been affected by #COVID19: noting only 3 positive critical cases from 2143 proven/suspected cases. Much more likely we’ll have to anaesthetise asymptomatic covid+ kids for incidental surgery #time4PPE	INFORMATIVE
1247169687592501249	. @USER has updated their #coronavirus website to include availability of beds and ventilators. - 53% of Tarrant County's beds are available - In the past 24 hours 65 people suspected to have #COVID19 have been admitted to the hospital. - 13 people in ICU HTTPURL	INFORMATIVE
1250045941308182528	CBS News: Davie Police Chief Dale Engle put on leave, accused of linking deputy's coronavirus death to "homosexual sexual events". HTTPURL via @USER	UNINFORMATIVE
1241189224184975360	@USER Thank Donald Trump for the lies he told about Covid-19, you’re joking right Don Jr.	UNINFORMATIVE
1241854116617388038	On the positive side: Decades ago we would be quarantined without being able to watch 📺 our minister preach @ a time we need it the most Can I get an AMEN? 🙌 #Gratitude #COVID19 churches providing live streams in lieu of on-campus worship services HTTPURL	UNINFORMATIVE
1235823259003711488	HSBC Sends Home 100 London Staff, Confirms China Coronavirus Case HTTPURL	INFORMATIVE
1241218693339557888	@USER RT Hoping people aware #sunburn impact if contracting #coronavirus after visiting beach.... ☀️Possible fevers with sunburn #health concern My family #NSW raised beach #lifesavers important... Visit beach prior 11am after 3pm apply #sunscreen stay safe 🙏 avoid crowds!	UNINFORMATIVE
1244692369682894850	Today's positive news 67,528,764 people in the UK haven't been killed by Coronavirus which at the moment means 99.996% of the population have survived it	UNINFORMATIVE
1235790819346522115	(Daily Express):#Coronavirus crisis: #Patients with mild symptoms to be allowed to recover at home : CORONAVIRUS patients will be asked to self-isolate at home, if they are showing only mild symptoms of the disease, British .. HTTPURL HTTPURL	UNINFORMATIVE
1245669402843938817	Johns Hopkins DASHBOARD. USA test kit shortage persists for the 15th consecutive week. USA infected #s are understated by a factor of 10. The Coronavirus COVID-19 Global Case dashboard, Johns Hopkins CSSE. HTTPURL HTTPURL	UNINFORMATIVE
1249979301044379649	If this is anything like Cuomo's predatory lending push at HUD, watch where developers/big donors pick up real estate in NY neighborhoods with high rates of Covid-19 death. Use of electromagnetic weapons to sicken people in low income housing was happening in 90's.	UNINFORMATIVE
1236114732601552897	As this #coronavirus spreads throughout America &amp; the death toll mounts, there will be severe backlash against Trump, Pence &amp; the GOP for their lack of action and transparency. No amount of lying will overcome it &amp; it will be the nail in their coffins!	UNINFORMATIVE
1241118315269029889	Now at Shalims, we have two great takeaway options for you. Option One - Collect Option Two - Delivered To Your Door - Phone Orders Only #Takeaway #weymouth #deliveryservice #delivery #BeatCOVID19 #CoronaVirusUpdate HTTPURL	UNINFORMATIVE
1249795100361687041	Los Angeles County Health just announced at 33% of the people that died of Coronavirus in California are institutionalized nursing home elders. Second-largest group is prisoners. They are isolated. How are these people getting sick?... Something isn't right. ? ? ? ? ? ? ? HTTPURL	UNINFORMATIVE
1245861842292899840	Dr. Hinshaw reported two additional covid-related deaths in Alberta. My heartfelt condolences to the families and loved ones of these individuals during this difficult time.	INFORMATIVE
1243214615435247618	I’ll be live on @USER tonight from 23:00, with Vol II of ‘The Numbers Suite’. Come and join me and the rest of the DJ gang tonight at the #PandemicParty on HTTPURL #COVID19	UNINFORMATIVE
1241941472313835520	Iceland claims a higher proportion of inhabitants tested than any other country has found about half those who tested positive have no symptoms of Covid-19. As many as a third of people who test positive show delayed symptoms or none at all” HTTPURL	UNINFORMATIVE
1247183353910042625	On Tuesday March 31, 2020, the PPP/C-led National COVID-19 Stakeholders’ Response Forum says it launched two campaigns – `stay at home/self-isolation’ and `everyone wear a mask’ and expects production of 27,000 cloth masks shortly. HTTPURL	UNINFORMATIVE
1241553024373293058	This is heartbreaking. Guam has reported its first death from coronavirus — just a week after the US territory reported its first positive test. HTTPURL	INFORMATIVE
1237280399983693824	It wouldn't surprise me of the CCP killed that Wuhan doctor that tried to warn people. He would have been a real thorn in their side if he had survived. Practically no healthy people at 35 years old die from coronavirus. So far none have in Italy	UNINFORMATIVE
1245878305930326016	@USER @USER @USER @USER Trump is an embarrassment to your Country &amp; to the World. He has ignored this COVID-19 long enough that he caused unnecessary deaths in your Country. Then he tried to open the US again, but the COVID-19 got in his way, now he refuses to enact the War laws to construct ventilators	UNINFORMATIVE
1236101842783940611	A few days ago Trump said the Coronavirus was being controlled. 1 person was really sick, the rest will hopefully be fine. Fast forward 4 days and 14 deaths...Kellyann Conway says it’s contained. Ffs people, stop accepting these lies. There aren’t enough test kits to go around.	INFORMATIVE
1236066407344992257	Just had the most #millennial &amp; #GenZ convo at work today. Intern: I’m worried about coronavirus. Me: Actually younger folks have a better recovery chance. Intern: No, I’m not worried about me. Me: Oh, ya. Well older folks... Intern: I’m worried that my dog will get it.	UNINFORMATIVE
1242499377207312386	@USER @USER @USER Proud to be Canadian &amp; have a true LEADER we can trust @USER #StayAtHomeSaveLives #PlankTheCurve #CoronavirusPandemic Check out world COVID19 statistics: Canada at 2088 cases. US at 46,805. Liar, fool, failure @USER largely to blame. HTTPURL	INFORMATIVE
1246442962579607560	We know #NYC hospitals aren’t testing anyone who isn’t admitted. There are no lines at #Elmhurst Hosp or any other NYC hospital anyone can find. Urgent care centers are filmed empty. So, where are the tens of thousands of new confirmed #COVID2019 in NY being tested? 2/2	UNINFORMATIVE
1241619014184468480	#SriLanka #Covid-19 curve for confirmed cases is getting flattening and suspected cases treat at 21 hospitals across the country grow at a slow phase as per the official statistics. #SL is still marginally ahead of India 10days after finding 1st confirm HTTPURL HTTPURL	UNINFORMATIVE
1236010781227003909	Yolo County Confirms First Case Of Coronavirus; Patient Is Hospitalized And Recovering – CBS Sacramento HTTPURL	INFORMATIVE
1241370762159800320	Today, for the first since records began #COVID19 deaths in the EU/EEA/UK together account for well over half the deaths worldwide! This morning 5 925 deaths were recorded out of 11 252 deaths worldwide. 😥 See also: HTTPURL @USER #CoronaCrisis	INFORMATIVE
1246039278817292288	It makes u wonder if Trump overestimated projected death toll of virus by design so if it's less he can claim he's a hero who saved America. We all know Trump so it's plausible: "Experts doubt White House’s 240,000 coronavirus deaths estimate" HTTPURL	UNINFORMATIVE
1241179883281276928	United Midcoast Charities creates new Rapid Response Fund in response to COVID-19 HTTPURL	UNINFORMATIVE
1241162581647200256	A worker in VP Pence’s office has tested positive for #COVID19. Pence told reporters earlier this week that he has not been tested for #coronavirus because “the White House doctor had told him he didn't need to be.” HTTPURL	INFORMATIVE
1236120689133772801	WATCH: Hear the announcement from Gov. Ige about Hawaii’s first case of #coronavirus. @USER To watch more from the press conference click here: HTTPURL HTTPURL	INFORMATIVE
1249847991227125760	@USER @USER I just calculated the odds of those 39 people dieing of COVID-19 under standard care with the latest COVID-19 death rate for those over 60, and dayum. All three of us would win the Powerball jackpot before all those people would have died without HCQ.	INFORMATIVE
1245671614039183362	Everyone Who 'Celebrated' America Leading the World in Coronavirus Cases Looks Like an Idiot Now, Especially Hillary HTTPURL	UNINFORMATIVE
1247464558274338816	Extreme enhanced community quarantine will be implemented in Barangay Lapidario and Inocencio in Trece Martires City, after one patient under investigation who turns out to be COVID-19 positive died before the test result was released, accdg to Mayor Lubigan's update on Tuesday. HTTPURL	INFORMATIVE
1241180785027104768	⁦@USER claims she has no control on those assets. Well, I’m not buying what she’s selling. Her idiot supporters no doubt will... Dianne Feinstein, 3 Senate colleagues sold off stocks before coronavirus crash: reports HTTPURL	UNINFORMATIVE
1241265388882513920	The fact that 2 positive cases hv recovered in #Maldives n #Covid_19 spread has been minimised thus far, doesn't seem reasonable excuses to slacken good precautionary measures. Look around the world. #Maldives authorities will do well not to act in haste. @USER @USER	INFORMATIVE
1245893895407484928	Tune in NOW to the #ProAmericaReport with Ed Martin 🦅 Andy Schlafly on #SchlaflyReport, Dems Push Socialized Medicine to Exploit Crisis; David Horowitz on the Democratic response to the coronavirus FM 96.1 AM 1170 San Diego HTTPURL HTTPURL	UNINFORMATIVE
1247141106011320322	#Covid19 #Coronavirus #IMPOTUS 'I'm worried that I have infected 1000 people in the last three days': Amazon workers reveal all the reasons why they're afraid to go to work HTTPURL	UNINFORMATIVE
1245943108539428864	As the Australian women’s cricketers remain in COVID-19 self-isolation, the International Cricket Council has revealed their triumphant #T20WorldCup win also smashed audience records. HTTPURL	UNINFORMATIVE
1242935400261455872	There are currently 9,529 covid-19 cases in the UK. In Switzerland there are 10,388 but the total population of Switzerland is smaller than the population of London. In terms of landmass, Switzerland is only half the size of Scotland.	INFORMATIVE
1236159995055607808	Majority of the 13 #COVIDー19 confirmed infections had origin in Italy &amp; Spain. Article detailing the 13 cases in Portuguese HTTPURL	INFORMATIVE
1246341150895636482	Important work published today - @USER writes an historical, nuanced, thoughtful obit of 1st FBOP COVID19 casualty and Cyrus Ahalt @USER writes on entwined nature of prison staff and resident COVID19 deaths in HTTPURL @USER	UNINFORMATIVE
1241169292789518339	The #COVID19 death toll in Missouri has risen again, as a woman in her 60s, who suffered from multiple health problems prior to being diagnosed with COVID-19, died at a hospital, officials reported late today. HTTPURL	INFORMATIVE
1241117455126126592	12 confirmed COVID-19 cases in Davis County Health district, 4 in Weber-Morgan, 3 in Bear River as of now.	INFORMATIVE
1250421163383066633	@USER I have 3 friends w/ Covid. All 2 have recovered. We almost lost 1👉🏼 14 days on a respirator but he is now on the mend. Not everyone responds well to HCQ or Gillead protocals.	INFORMATIVE
1242200721635913729	All calls related to suspected Covid-19 should be routed to Anambra Public Health Emergency Operation Center on 08030953771 and 08117567363. #COVID19NIGERIA #LockdownNow #COVIDー19	UNINFORMATIVE
1242723165891104769	#BayelsaAgainstCovid19 As a matter of urgency, the BYSG should immediately set up a covid19 test and isolation center in Yenagoa, especially to test travellers coming in from other states. Most importantly those state with confirmed cases of the covid-19 pandemic. @USER	UNINFORMATIVE
1241190117747970048	I think that Disney channel should bring back Phineas &amp; Ferb, but COVID-19 version.	UNINFORMATIVE
1241733992157786117	🏴󠁧󠁢󠁳󠁣󠁴󠁿 Total Scottish #COVID19 cases: 416 🧪 Total tests: 8263 Sadly 10 people in Scotland have since passed away. Current as of 22 Mar 20 #WashYourHands HTTPURL	INFORMATIVE
1241187759701753858	.@USER 🙌🙏🙏🙌🙇‍♀️🎤💥 #WeThePeople are STRONG Enough to Hear The TRUTH! Thanks, Dr. Maddow! Clear. Precise. Poignant. Delivered in a Tone of Voice that is Cronkite Worthy! #COVID19 #CoronaVirus. Leadership is Missing from The White House! Brava!	UNINFORMATIVE
1241785179619950594	germany has 22,400 confirmed infections so far where 84 people are reported to have died from #COVID19. by contrast, the US has over 30,000 confirmed infections and 400 dead and have YET to take the full force of the pandemic. why is the impact in the two countries so different?	INFORMATIVE
1247195168593379329	This would have been the last day of the 2020 General Assembly. But legislators adjourned more than two weeks early amid fears of the #coronavirus &amp; no #SocialDistancing @USER HTTPURL	UNINFORMATIVE
1242876960910577666	Members of the Romanian Parliamentarian Committee for Free #Iran and Romanian lawmakers have released a statement in which they expressed their concern regarding the #coronavirus outbreak in Iran HTTPURL #CoronavirusOutbreak @USER HTTPURL	UNINFORMATIVE
1246555052971565059	Mira vos, dice CNN: Biden first accused Trump of xenophobia in dealing with the coronavirus pandemic on January 31, at a campaign rally in Fort Madison, Iowa. Ahora: HTTPURL	UNINFORMATIVE
1245921591315161090	As of now the U.S. has almost a quarter of all #COVID19 infections in the world, more than double those of Italy, and the 3rd largest number of death. #DonaldTrump knew about the devastating effects of this pandemic in January but decided to ignore it and went golfing instead!	UNINFORMATIVE
1246018813591764992	@USER @USER @USER If the Liverpool game &amp; Cheltenham Festival caused a significant spread of the Covid-19 - you’d see a spike in cases around the Liverpool area compared to comparable UK cities. Since 1/3 of the Cheltenham crowd travel from Ireland, you’d see infection levels in....	UNINFORMATIVE
1235458162112614400	Most of Sweden's cases are linked to recent travel to Italy, which now has the highest reported coronavirus death toll outside China. Currently no restrictions on travel to Italy from Sweden. Updates from @USER here: HTTPURL	UNINFORMATIVE
1247059449371676672	Gov Seyi Makinde has tested negative for #COVID19 that's great news. Wishing Gov El Rufai and everyone quick and full recovery.. Together we will beat this virus.	INFORMATIVE
1245519616358612993	Musician &amp; songwriter #AdamSchlesinger, founding member of #FountainsOfWayne, dies of #coronavirus at 52. HTTPURL My fav is still Valley Winter Song he co-wrote with Chris Collingwood.	INFORMATIVE
1242497543553945601	Mar 2019, my only visit to Picasso museum Paris. Mostly closed, but I liked view of people &amp; building as well as art. #photomemories looking back one year from mandatory #COVID19 lock-down Bay Area. HTTPURL	UNINFORMATIVE
1235542950689431552	What, so you guys don't want to talk about this? Crickets. People in #Recovery often have compromised health and #Corona could seriously affect us, like AIDS did.... #RecoveryPosse #RecoveryLive @USER #AA #NA #Alanon #MA #XA	UNINFORMATIVE
1236095681699491841	2 people tested positive for Coronavirus in SC. DHEC is sending results to the CDC for confirmation. HTTPURL HTTPURL	INFORMATIVE
1236453839110311942	24-min video: Jordan Sather - "[3.6] WaPo &amp; NYT Can't Math - COVID Vax Connections - FBI Dropped Terrorist Investigations" HTTPURL	UNINFORMATIVE
1240081939786170368	I'm not sure what Josh has but it's effecting his brain in a severely negative fashion. Someone get him a #covid19 test that doesn't involve giving Google his DNA and medical records.	UNINFORMATIVE
1246029380352184320	The government will not tell you this but kuna mtoi alidie jana KNH na Covid-19	UNINFORMATIVE
1238389580895830016	Mutahi Kagwe: Ministry of health has confirmed the first corona virus case in Nairobi, Kenya. The government, cartels, political leaders can't believe that Covid-19 in Kenya finally, it is time for doing business with Kenyans health even stopping the BBI reggae #coronaviruskenya HTTPURL	INFORMATIVE
1236094408933679104	We must understand that the Trump administration is to blame for the testing issues. That’s the executive branch in inaction. Trump gutted cdc pandemic response. He has to own this Covid19 outbreak in America. Containment is only possible if you know who has the virus.	UNINFORMATIVE
1246422752162086912	BREAKING: Another day, another reality check. New Scottish Govt stats show the number of deaths across Scotland up from 172 yesterday to 218. Fife now has 173 positive coronavirus cases, while Tayside has 410 cases. That's up from 147 in Fife and 353 in Tayside yesterday.	INFORMATIVE
1236088905901867008	Toorak clinic in Malvern where doctor works is now closed until further notice and all patients/staff being asked to self isolate. Two nursing home residents in Malvern also isolated in rooms after doctor tests positive to coronavirus @USER @USER	INFORMATIVE
1251854308875751426	Days after Harvard researchers released preliminary results of a study showing higher coronavirus death rates in areas with high particulate air pollution, the Trump administration rejected stronger air quality standards to curb deadly soot. HTTPURL	UNINFORMATIVE
1240669771387019271	For many, price gouging investigations present fertile ground, and can grab headlines. If you offer any product or service for sale or lease to a consumer during the COVID-19 emergency declarations, here are some things you need to know: HTTPURL HTTPURL	UNINFORMATIVE
1239326851639595011	@USER @USER No you are incorrect. Flu virus worst case effects 1 lungs Coronavirus effects almost always both. That means you need ventilators and most hospitals have maybe 10 to 15 with 7 being in use any given day. When you ration ventilates many will die. That’s the issue in Italy moron.	UNINFORMATIVE
1249364215804170246	Every time I see an announcement someone well-known has died the first thing I think is ‘was it from Coronavirus?’ That’s the times we are in. Remembering Sir Stirling Moss and Tim Brooke-Taylor today.	UNINFORMATIVE
1241344899955470338	Oh the irony, 10 years of massive cuts leaving NHS ill equipped, clinicians taking early retirement after being treated with contempt by this gov, Johnson &amp; Hancock are now asking the public to 'Protect Our NHS' #coronavirus	UNINFORMATIVE
1245883967041085443	In #Louisiana 97% #COVID19 deaths have pre-existing conditions(40% w/ diabetes, 25% obesity, 21% cardiac problems) #NewOrleans death rate is 7x that of #NewYorkCity. Respect your earthly meat vessels or you’ll be… HTTPURL	UNINFORMATIVE
1244865124311216128	Senators will sit today to discuss measures taken by the gov't to contain spread of the deadly coronavirus. But the 67-member House will have only 15 senators, the number necessary for a quorum to transact today’s business. #Coronavirustruth #StayAtHome HTTPURL	UNINFORMATIVE
1245872395128385536	ODH Dr. Amy Acton estimates that peak in COVID-19 cases will continue into June HTTPURL	UNINFORMATIVE
1236149438776840193	480k US #COVID19 deaths est. BEFORE it was clear POTUS would make it worse w a supine CDC. Denial = Lack of tests = lack of prep = higher lethality. HTTPURL	UNINFORMATIVE
1236734886242914308	@USER @USER riversedge @USER Days after Rep. Matt Gaetz mockingly wore an enormous gas mask during a House floor vote on an emergency funding package for the coronavirus response, a resident in his northwestern Florida district died of COVID-19.	INFORMATIVE
1240757554449469440	The Senate GOP's direct checks are a ONE TIME THING, not recurring, an aide confirms. (Chuck Grassley notes this won't be the last of Congress's response to coronavirus.)	UNINFORMATIVE
1236154923840086016	@USER Its a high velocity media blitz designed to scare everyone rattle the stock market Wreck the econony hurt Trumps reelection and pick up where the Impeachment failed. They will destroy us to stop him. 20ooo kids starved to death today. 15 Americans have died from Coronavirus.	INFORMATIVE
1241660462522961920	Maybe Coronavirus is a windmill of the McIntyre Finals system. We should bring it back just in case.	UNINFORMATIVE
1241546059156828160	2/ I now personally know 3 people who are #COVID+ under hospital care or home quarantine - all are gay men -at least one has an underlying health issue According to the County of San Diego report - Twice as many men are testing positive for COVID - As of 3/20: 85 men to 45 women	INFORMATIVE
1236141238048436226	Starbucks employee tests positive in.... US runaway epicenter of #COVID19... Seattle. Of course. Seattle epidemic is already predicted to be a runaway train for the next 2 weeks. Doubling time for the virus is estimated to be ➡️ 6.2 days.	INFORMATIVE
1244598211777527808	Boston Mayor @USER announced yesterday the city is adding 240 repurposed beds for people experiencing homelessness in an effort to limit the spread of #coronavirus in shelters: HTTPURL	UNINFORMATIVE
1242573348418314245	– which he happened to be during high school, the years when he most likely began to understand who he was. Terrence McNally died today at the age of 81 as result of complications from #coronavirus.	INFORMATIVE
1247059789676531712	🚨Great news, expecting more by Gods grace... 🙏🏽 #COVID19: Oyo State Governor, Seyi Makinde, has tested negative for #COVID19. HTTPURL	INFORMATIVE
1247415836392001537	Covenant Hour of Prayer (#CHOP), TUE., APRI. 7TH., 2020- PRAYER POINT | "FATHER, let the aftermath of this #Coronavirus plague, result in explosive church growth across the nations of the earth." (Exodus 1:7) | #BreakingLimits | HTTPURL	UNINFORMATIVE
1246968438125445123	A tiger got a test quicker than most frontline workers with symptoms are able to🤔. Must have the same agent as the asymptomatic NBA players who got tested for #Covid_19. "Tiger at Bronx Zoo tests positive for coronavirus in first believed US animal case" HTTPURL	UNINFORMATIVE
1245687783546433536	A 65-year-old Muslim man from #Mumbai's suburb Malad, who died of #coronavirus infection, was cremated after the trustees of a cemetery denied permission to bury his body there, his family members alleged on Thursday HTTPURL	INFORMATIVE
1240268893316362242	WOMEN! Eve misled Adam A lady, Kenyan was the first to import #COVID19 Another lady escape Mbagathi isolation ward, contact at least 85 people before the disease got better of her. Dear ladies, we have suffered enough for eating forbidden fruit on your coercion. That's ENOUGH	INFORMATIVE
1241444027226087426	Latest #COVID19 numbers for Ohio. One of the people who died was only 54. This is serious. It’s not just people over 60, 65 who can die	INFORMATIVE
1251248946648764416	Eva and Abraham, both from Puerto Rican families that migrated to Brooklyn in the 1950s, married in June 1960. They raised four children together. And died within 24 hours of each other from Coronavirus. HTTPURL HTTPURL	INFORMATIVE
1245883401820942337	Gov. Inslee statement on novel coronavirus case confirmed in Washington January 21, 2020 "Based on what we know now, risk to the general public is low. Our local and state health departments were prepared for this contingency." #COVID19Pandemic #Tbt	UNINFORMATIVE
1247494562458853377	@USER Hi, Apologize for the disappointment you have had. Please note, due to the COVID-19 outbreak, Card on Delivery and QR option for payments have been deactivated in the App/website till further notice. (1/4)	UNINFORMATIVE
1250706426579705856	Abandoned #TheDrum after listening to Adam Creighton after his argument in favour of relaxing #COVID19 restrictions because the govt over-reacted in shutting things down, the virus is no so bad &amp; not many died.	UNINFORMATIVE
1244391121540853764	In 2017, 40,327 people died in U.S. motor vehicle collisions. As of March 26, 1100 in the US have died of COVID-19. At this point, there is more of a chance for healthy individuals to die in a car crash than of coronavirus.	INFORMATIVE
1245762591399579648	Can't begin 2 tell u how much I admire &amp; respect U &amp; your teams @USER 4 yr initiative in dealing with vulnerable/needy during the Covid-19 crisis. More than just money, yr actions will have a positive impact on the lives of yr fellow citizens Bless u 🙏❤️u #SRKDonatesForCovid HTTPURL	UNINFORMATIVE
1251876356838825985	@USER @USER @USER and @USER have a substantive discussion and Dan calmly takes down Bill. Would Americans have taken a complete shutdown in Feb with 125 cases of Covid? Dems were fighting flovored tobacco instead of funding the CDC.	UNINFORMATIVE
1241270017678692352	PHOTOS: City of Manila - Manila Risk Reduction and Management Office visited PUP Sta. Mesa for a campus-wide disinfection operation on March 20, 2020. This is in response to the rising cases of COVID-19 in the country. HTTPURL	UNINFORMATIVE
1244798255365599232	Y’all I know I’m such a nerd but these Naval Hospital ships - Mercy and Comfort are pretty awesome. They’re both nearly three football fields long and 10 stories high. #Coronavirus	UNINFORMATIVE
1236146491934363650	Massachusetts has 8 coronavirus cases. “Biogen employees and contractors in Massachusetts, RTP &amp; Baar, Switzerland are being asked to work from home until further notice.” HTTPURL	INFORMATIVE
